close,rec_date,volume,name,symbol
83.2634964000,2018-06-04,63754000,"Amazon.com, Inc.",AMZN
14.8500003800,2018-06-04,74546000,"Advanced Micro Devices, Inc.",AMD
44.8600006100,2018-06-04,5685200,"American Airlines Group, Inc.",AAL
47.9575004600,2018-06-04,105064800,Apple Inc.,AAPL
24.4788513200,2018-06-04,24333399,AT&T Inc.,T
540.6699829000,2018-06-04,417100,"BlackRock, Inc.",BLK
134.6600037000,2018-06-04,2470000,Electronic Arts Inc.,EA
400.9400024000,2018-06-04,403300,"Equinix, Inc.",EQIX
11.7399997700,2018-06-04,25141300,Ford Motor Company,F
202.6000061000,2018-06-04,1125600,General Dynamics Corporation,GD
115.3700027000,2018-06-04,1079200,Global Payments Inc.,GPN
229.8899994000,2018-06-04,2133600,"Goldman Sachs Group, Inc. (The)",GS
104.3099976000,2018-06-04,1919900,"HCA Healthcare, Inc.",HCA
91.3099975600,2018-06-04,1746400,The Hershey Company,HSY
136.7495270000,2018-06-04,3174924,International Business Machines,IBM
108.4499969000,2018-06-04,9415400,JP Morgan Chase & Co.,JPM
59.0999984700,2018-06-04,64350500,"Micron Technology, Inc.",MU
251.3099976000,2018-06-01,2773200,Adobe Inc.,ADBE
55.7200012200,2018-06-01,4696500,"Altria Group, Inc.",MO
82.0770034800,2018-06-01,66268000,"Amazon.com, Inc.",AMZN
14.3999996200,2018-06-01,71677900,"Advanced Micro Devices, Inc.",AMD
44.0000000000,2018-06-01,5472300,"American Airlines Group, Inc.",AAL
47.5600013700,2018-06-01,93770000,Apple Inc.,AAPL
24.5241699200,2018-06-01,31463933,AT&T Inc.,T
539.0599976000,2018-06-01,446500,"BlackRock, Inc.",BLK
135.6900024000,2018-06-01,2909600,Electronic Arts Inc.,EA
399.2099915000,2018-06-01,670300,"Equinix, Inc.",EQIX
11.7100000400,2018-06-01,35406200,Ford Motor Company,F
203.4700012000,2018-06-01,955000,General Dynamics Corporation,GD
113.4000015000,2018-06-01,1182500,Global Payments Inc.,GPN
228.3500061000,2018-06-01,3330900,"Goldman Sachs Group, Inc. (The)",GS
104.3199997000,2018-06-01,1274800,"HCA Healthcare, Inc.",HCA
90.0100021400,2018-06-01,1184000,The Hershey Company,HSY
135.7074585000,2018-06-01,4034945,International Business Machines,IBM
108.4000015000,2018-06-01,13594200,JP Morgan Chase & Co.,JPM
58.7400016800,2018-06-01,74761500,"Micron Technology, Inc.",MU
249.2799988000,2018-05-31,3838400,Adobe Inc.,ADBE
55.7400016800,2018-05-31,10678300,"Altria Group, Inc.",MO
81.4810028100,2018-05-31,63326000,"Amazon.com, Inc.",AMZN
13.7299995400,2018-05-31,46797700,"Advanced Micro Devices, Inc.",AMD
43.5400009200,2018-05-31,8540100,"American Airlines Group, Inc.",AAL
46.7174987800,2018-05-31,109931200,Apple Inc.,AAPL
24.4108753200,2018-05-31,38948770,AT&T Inc.,T
534.2299805000,2018-05-31,543000,"BlackRock, Inc.",BLK
130.9100037000,2018-05-31,2516500,Electronic Arts Inc.,EA
396.8500061000,2018-05-31,901500,"Equinix, Inc.",EQIX
11.5500001900,2018-05-31,61563200,Ford Motor Company,F
201.7100067000,2018-05-31,1867900,General Dynamics Corporation,GD
111.1600037000,2018-05-31,936400,Global Payments Inc.,GPN
225.8800049000,2018-05-31,5334900,"Goldman Sachs Group, Inc. (The)",GS
103.1399994000,2018-05-31,1889400,"HCA Healthcare, Inc.",HCA
90.0400009200,2018-05-31,2342100,The Hershey Company,HSY
135.0955963000,2018-05-31,7144494,International Business Machines,IBM
107.0100021000,2018-05-31,19808200,JP Morgan Chase & Co.,JPM
57.5900001500,2018-05-31,101882200,"Micron Technology, Inc.",MU
247.3999939000,2018-05-30,2319300,Adobe Inc.,ADBE
56.5900001500,2018-05-30,7187400,"Altria Group, Inc.",MO
81.2444992100,2018-05-30,58148000,"Amazon.com, Inc.",AMZN
13.8199996900,2018-05-30,58186400,"Advanced Micro Devices, Inc.",AMD
43.2999992400,2018-05-30,5457900,"American Airlines Group, Inc.",AAL
46.8750000000,2018-05-30,74762000,Apple Inc.,AAPL
24.5996971100,2018-05-30,31955799,AT&T Inc.,T
534.2899780000,2018-05-30,404100,"BlackRock, Inc.",BLK
131.3699951000,2018-05-30,1395000,Electronic Arts Inc.,EA
401.2900085000,2018-05-30,603600,"Equinix, Inc.",EQIX
11.5500001900,2018-05-30,25554600,Ford Motor Company,F
204.0399933000,2018-05-30,1241300,General Dynamics Corporation,GD
111.5199966000,2018-05-30,1111400,Global Payments Inc.,GPN
229.1600037000,2018-05-30,3348600,"Goldman Sachs Group, Inc. (The)",GS
104.9000015000,2018-05-30,1623300,"HCA Healthcare, Inc.",HCA
91.5999984700,2018-05-30,1677100,The Hershey Company,HSY
136.3479919000,2018-05-30,5353951,International Business Machines,IBM
108.3499985000,2018-05-30,17490800,JP Morgan Chase & Co.,JPM
62.5699996900,2018-05-30,84737600,"Micron Technology, Inc.",MU
242.1900024000,2018-05-29,2093400,Adobe Inc.,ADBE
55.7299995400,2018-05-29,7769900,"Altria Group, Inc.",MO
80.6435012800,2018-05-29,76930000,"Amazon.com, Inc.",AMZN
13.3599996600,2018-05-29,39578500,"Advanced Micro Devices, Inc.",AMD
43.5900001500,2018-05-29,4531800,"American Airlines Group, Inc.",AAL
46.9749984700,2018-05-29,90056400,Apple Inc.,AAPL
24.4184284200,2018-05-29,35691200,AT&T Inc.,T
524.2600098000,2018-05-29,714200,"BlackRock, Inc.",BLK
131.2500000000,2018-05-29,1750100,Electronic Arts Inc.,EA
396.1000061000,2018-05-29,589500,"Equinix, Inc.",EQIX
11.4399995800,2018-05-29,31324300,Ford Motor Company,F
201.8099976000,2018-05-29,1661700,General Dynamics Corporation,GD
109.3399963000,2018-05-29,1301300,Global Payments Inc.,GPN
227.0299988000,2018-05-29,5323600,"Goldman Sachs Group, Inc. (The)",GS
103.2799988000,2018-05-29,1064900,"HCA Healthcare, Inc.",HCA
91.5899963400,2018-05-29,1124800,The Hershey Company,HSY
135.0095673000,2018-05-29,4746330,International Business Machines,IBM
105.9300003000,2018-05-29,30643800,JP Morgan Chase & Co.,JPM
62.6199989300,2018-05-29,75591900,"Micron Technology, Inc.",MU
243.5599976000,2018-05-25,2152900,Adobe Inc.,ADBE
55.6300010700,2018-05-25,5333000,"Altria Group, Inc.",MO
80.5074996900,2018-05-25,53968000,"Amazon.com, Inc.",AMZN
13.5399999600,2018-05-25,43850100,"Advanced Micro Devices, Inc.",AMD
44.9099998500,2018-05-25,6517300,"American Airlines Group, Inc.",AAL
47.1450004600,2018-05-25,69844000,Apple Inc.,AAPL
24.5543804200,2018-05-25,28884781,AT&T Inc.,T
539.6099854000,2018-05-25,290000,"BlackRock, Inc.",BLK
131.8500061000,2018-05-25,1459300,Electronic Arts Inc.,EA
388.0499878000,2018-05-25,365300,"Equinix, Inc.",EQIX
11.5100002300,2018-05-25,19337500,Ford Motor Company,F
208.1199951000,2018-05-25,1179900,General Dynamics Corporation,GD
111.7099991000,2018-05-25,1065100,Global Payments Inc.,GPN
235.0099945000,2018-05-25,1985600,"Goldman Sachs Group, Inc. (The)",GS
103.6900024000,2018-05-25,1165300,"HCA Healthcare, Inc.",HCA
92.0299987800,2018-05-25,1401900,The Hershey Company,HSY
137.3231354000,2018-05-25,5140358,International Business Machines,IBM
110.6600037000,2018-05-25,8283500,JP Morgan Chase & Co.,JPM
61.3499984700,2018-05-25,54715900,"Micron Technology, Inc.",MU
245.1499939000,2018-05-24,2779600,Adobe Inc.,ADBE
55.8899993900,2018-05-24,7274400,"Altria Group, Inc.",MO
80.1535034200,2018-05-24,68600000,"Amazon.com, Inc.",AMZN
13.4099998500,2018-05-24,47785700,"Advanced Micro Devices, Inc.",AMD
43.5600013700,2018-05-24,3855300,"American Airlines Group, Inc.",AAL
47.0374984700,2018-05-24,92936000,Apple Inc.,AAPL
24.7583084100,2018-05-24,46677223,AT&T Inc.,T
540.8300171000,2018-05-24,413100,"BlackRock, Inc.",BLK
131.4799957000,2018-05-24,3319300,Electronic Arts Inc.,EA
387.0000000000,2018-05-24,610400,"Equinix, Inc.",EQIX
11.6199998900,2018-05-24,34876300,Ford Motor Company,F
208.7299957000,2018-05-24,1408800,General Dynamics Corporation,GD
112.8799973000,2018-05-24,1243100,Global Payments Inc.,GPN
236.1000061000,2018-05-24,2308700,"Goldman Sachs Group, Inc. (The)",GS
103.5999985000,2018-05-24,1181500,"HCA Healthcare, Inc.",HCA
91.6699981700,2018-05-24,809400,The Hershey Company,HSY
137.7342224000,2018-05-24,3555040,International Business Machines,IBM
111.2300034000,2018-05-24,14084800,JP Morgan Chase & Co.,JPM
61.4900016800,2018-05-24,74725000,"Micron Technology, Inc.",MU
243.9100037000,2018-05-23,2757600,Adobe Inc.,ADBE
55.8800010700,2018-05-23,6632100,"Altria Group, Inc.",MO
80.0930023200,2018-05-23,67238000,"Amazon.com, Inc.",AMZN
13.1000003800,2018-05-23,44517800,"Advanced Micro Devices, Inc.",AMD
42.7999992400,2018-05-23,3915900,"American Airlines Group, Inc.",AAL
47.0900001500,2018-05-23,80233600,Apple Inc.,AAPL
24.4184284200,2018-05-23,34379249,AT&T Inc.,T
542.6599731000,2018-05-23,377700,"BlackRock, Inc.",BLK
133.5000000000,2018-05-23,2002000,Electronic Arts Inc.,EA
384.4200134000,2018-05-23,553000,"Equinix, Inc.",EQIX
11.4399995800,2018-05-23,23595000,Ford Motor Company,F
205.5599976000,2018-05-23,1111500,General Dynamics Corporation,GD
112.0500031000,2018-05-23,1422600,Global Payments Inc.,GPN
237.8099976000,2018-05-23,3114000,"Goldman Sachs Group, Inc. (The)",GS
103.5100021000,2018-05-23,3101800,"HCA Healthcare, Inc.",HCA
92.0999984700,2018-05-23,1040500,The Hershey Company,HSY
138.3078461000,2018-05-23,3618846,International Business Machines,IBM
112.4899979000,2018-05-23,11453900,JP Morgan Chase & Co.,JPM
59.9700012200,2018-05-23,64066800,"Micron Technology, Inc.",MU
238.7899933000,2018-05-22,2950200,Adobe Inc.,ADBE
55.2099990800,2018-05-22,7550200,"Altria Group, Inc.",MO
79.0699996900,2018-05-22,42312000,"Amazon.com, Inc.",AMZN
12.9799995400,2018-05-22,43267000,"Advanced Micro Devices, Inc.",AMD
42.8800010700,2018-05-22,6892400,"American Airlines Group, Inc.",AAL
46.7900009200,2018-05-22,60962800,Apple Inc.,AAPL
24.4939575200,2018-05-22,38908785,AT&T Inc.,T
546.8800049000,2018-05-22,406200,"BlackRock, Inc.",BLK
132.1799927000,2018-05-22,1709900,Electronic Arts Inc.,EA
383.1900024000,2018-05-22,413300,"Equinix, Inc.",EQIX
11.5200004600,2018-05-22,22360900,Ford Motor Company,F
204.3699951000,2018-05-22,1299200,General Dynamics Corporation,GD
111.9199982000,2018-05-22,1287300,Global Payments Inc.,GPN
238.0000000000,2018-05-22,2551500,"Goldman Sachs Group, Inc. (The)",GS
103.4100037000,2018-05-22,1681100,"HCA Healthcare, Inc.",HCA
91.6500015300,2018-05-22,816700,The Hershey Company,HSY
138.7093658000,2018-05-22,2389064,International Business Machines,IBM
113.0100021000,2018-05-22,11507600,JP Morgan Chase & Co.,JPM
59.0299987800,2018-05-22,111262700,"Micron Technology, Inc.",MU
238.1000061000,2018-05-21,1757900,Adobe Inc.,ADBE
55.6399993900,2018-05-21,6338300,"Altria Group, Inc.",MO
79.2730026200,2018-05-21,58504000,"Amazon.com, Inc.",AMZN
12.9899997700,2018-05-21,49714200,"Advanced Micro Devices, Inc.",AMD
44.2799987800,2018-05-21,4930200,"American Airlines Group, Inc.",AAL
46.9075012200,2018-05-21,73603200,Apple Inc.,AAPL
24.6148033100,2018-05-21,37984104,AT&T Inc.,T
543.4799805000,2018-05-21,359100,"BlackRock, Inc.",BLK
132.9100037000,2018-05-21,2088400,Electronic Arts Inc.,EA
388.7500000000,2018-05-21,482800,"Equinix, Inc.",EQIX
11.5100002300,2018-05-21,31011900,Ford Motor Company,F
205.7700043000,2018-05-21,1088100,General Dynamics Corporation,GD
113.6800003000,2018-05-21,1117400,Global Payments Inc.,GPN
237.6999969000,2018-05-21,1951700,"Goldman Sachs Group, Inc. (The)",GS
103.8600006000,2018-05-21,1353400,"HCA Healthcare, Inc.",HCA
92.0599975600,2018-05-21,1021400,The Hershey Company,HSY
139.0917816000,2018-05-21,3027856,International Business Machines,IBM
112.1500015000,2018-05-21,9441900,JP Morgan Chase & Co.,JPM
55.4799995400,2018-05-21,70858100,"Micron Technology, Inc.",MU
238.0899963000,2018-05-18,1888200,Adobe Inc.,ADBE
55.5400009200,2018-05-18,8572400,"Altria Group, Inc.",MO
78.7184982300,2018-05-18,52852000,"Amazon.com, Inc.",AMZN
13.0000000000,2018-05-18,54063400,"Advanced Micro Devices, Inc.",AMD
43.3800010700,2018-05-18,4216100,"American Airlines Group, Inc.",AAL
46.5774993900,2018-05-18,73190800,Apple Inc.,AAPL
24.2069492300,2018-05-18,28969650,AT&T Inc.,T
538.4899902000,2018-05-18,518700,"BlackRock, Inc.",BLK
132.0000000000,2018-05-18,2989200,Electronic Arts Inc.,EA
385.8599854000,2018-05-18,634200,"Equinix, Inc.",EQIX
11.3299999200,2018-05-18,23893700,Ford Motor Company,F
202.5200043000,2018-05-18,2016900,General Dynamics Corporation,GD
113.7600021000,2018-05-18,1113700,Global Payments Inc.,GPN
237.0000000000,2018-05-18,2699000,"Goldman Sachs Group, Inc. (The)",GS
102.8300018000,2018-05-18,1214100,"HCA Healthcare, Inc.",HCA
91.4899978600,2018-05-18,1681000,The Hershey Company,HSY
137.7437897000,2018-05-18,2805581,International Business Machines,IBM
111.1299973000,2018-05-18,11806300,JP Morgan Chase & Co.,JPM
53.3899993900,2018-05-18,46088800,"Micron Technology, Inc.",MU
236.8500061000,2018-05-17,1690600,Adobe Inc.,ADBE
55.2900009200,2018-05-17,11738300,"Altria Group, Inc.",MO
79.0879974400,2018-05-17,42952000,"Amazon.com, Inc.",AMZN
12.8199996900,2018-05-17,38692500,"Advanced Micro Devices, Inc.",AMD
43.6300010700,2018-05-17,5334100,"American Airlines Group, Inc.",AAL
46.7475013700,2018-05-17,69176000,Apple Inc.,AAPL
24.1163139300,2018-05-17,33656874,AT&T Inc.,T
535.5800171000,2018-05-17,365700,"BlackRock, Inc.",BLK
130.8099976000,2018-05-17,2773900,Electronic Arts Inc.,EA
381.9299927000,2018-05-17,426600,"Equinix, Inc.",EQIX
11.4600000400,2018-05-17,20741100,Ford Motor Company,F
201.7599945000,2018-05-17,1207700,General Dynamics Corporation,GD
113.8399963000,2018-05-17,919500,Global Payments Inc.,GPN
239.1000061000,2018-05-17,2462700,"Goldman Sachs Group, Inc. (The)",GS
103.0999985000,2018-05-17,1878200,"HCA Healthcare, Inc.",HCA
92.5999984700,2018-05-17,1117300,The Hershey Company,HSY
138.1453094000,2018-05-17,3292494,International Business Machines,IBM
112.9599991000,2018-05-17,8617200,JP Morgan Chase & Co.,JPM
54.7000007600,2018-05-17,54832200,"Micron Technology, Inc.",MU
237.3899994000,2018-05-16,1843700,Adobe Inc.,ADBE
54.8699989300,2018-05-16,9329800,"Altria Group, Inc.",MO
79.3639984100,2018-05-16,51412000,"Amazon.com, Inc.",AMZN
12.8199996900,2018-05-16,73364000,"Advanced Micro Devices, Inc.",AMD
44.0600013700,2018-05-16,7493600,"American Airlines Group, Inc.",AAL
47.0449981700,2018-05-16,76732400,Apple Inc.,AAPL
24.3957691200,2018-05-16,25230541,AT&T Inc.,T
533.9000244000,2018-05-16,474900,"BlackRock, Inc.",BLK
130.8600006000,2018-05-16,1842300,Electronic Arts Inc.,EA
385.7600098000,2018-05-16,425100,"Equinix, Inc.",EQIX
11.3999996200,2018-05-16,28976700,Ford Motor Company,F
200.5000000000,2018-05-16,1009900,General Dynamics Corporation,GD
115.1699982000,2018-05-16,802900,Global Payments Inc.,GPN
240.9600067000,2018-05-16,1965200,"Goldman Sachs Group, Inc. (The)",GS
102.9199982000,2018-05-16,2154000,"HCA Healthcare, Inc.",HCA
93.6399993900,2018-05-16,1709400,The Hershey Company,HSY
138.2695923000,2018-05-16,3314460,International Business Machines,IBM
113.3399963000,2018-05-16,7571100,JP Morgan Chase & Co.,JPM
56.5000000000,2018-05-16,59011900,"Micron Technology, Inc.",MU
236.6000061000,2018-05-15,2130100,Adobe Inc.,ADBE
54.5200004600,2018-05-15,9726600,"Altria Group, Inc.",MO
78.8059997600,2018-05-15,101550000,"Amazon.com, Inc.",AMZN
12.4499998100,2018-05-15,44183200,"Advanced Micro Devices, Inc.",AMD
43.1899986300,2018-05-15,6909600,"American Airlines Group, Inc.",AAL
46.6100006100,2018-05-15,94780800,Apple Inc.,AAPL
24.2371597300,2018-05-15,35095003,AT&T Inc.,T
533.2100220000,2018-05-15,461200,"BlackRock, Inc.",BLK
130.1100006000,2018-05-15,2107300,Electronic Arts Inc.,EA
388.3200073000,2018-05-15,553200,"Equinix, Inc.",EQIX
11.2200002700,2018-05-15,26950100,Ford Motor Company,F
201.6499939000,2018-05-15,1012200,General Dynamics Corporation,GD
114.5000000000,2018-05-15,694300,Global Payments Inc.,GPN
241.5599976000,2018-05-15,2165700,"Goldman Sachs Group, Inc. (The)",GS
101.0599976000,2018-05-15,1096900,"HCA Healthcare, Inc.",HCA
92.6500015300,2018-05-15,2542000,The Hershey Company,HSY
137.4187317000,2018-05-15,4277512,International Business Machines,IBM
113.0299988000,2018-05-15,11536200,JP Morgan Chase & Co.,JPM
54.0099983200,2018-05-15,43307300,"Micron Technology, Inc.",MU
238.3699951000,2018-05-14,2670800,Adobe Inc.,ADBE
55.0200004600,2018-05-14,9358100,"Altria Group, Inc.",MO
80.0770034800,2018-05-14,50190000,"Amazon.com, Inc.",AMZN
12.2299995400,2018-05-14,50263800,"Advanced Micro Devices, Inc.",AMD
42.4599990800,2018-05-14,4201600,"American Airlines Group, Inc.",AAL
47.0374984700,2018-05-14,83115200,Apple Inc.,AAPL
24.3126888300,2018-05-14,35608980,AT&T Inc.,T
539.7600098000,2018-05-14,415500,"BlackRock, Inc.",BLK
132.5299988000,2018-05-14,2280200,Electronic Arts Inc.,EA
397.9500122000,2018-05-14,274700,"Equinix, Inc.",EQIX
11.1800003100,2018-05-14,27903100,Ford Motor Company,F
203.0700073000,2018-05-14,1522400,General Dynamics Corporation,GD
114.9000015000,2018-05-14,788700,Global Payments Inc.,GPN
243.9100037000,2018-05-14,1928500,"Goldman Sachs Group, Inc. (The)",GS
101.7799988000,2018-05-14,1769200,"HCA Healthcare, Inc.",HCA
92.5400009200,2018-05-14,898100,The Hershey Company,HSY
137.9541168000,2018-05-14,3364041,International Business Machines,IBM
113.9000015000,2018-05-14,8710700,JP Morgan Chase & Co.,JPM
53.0000000000,2018-05-14,33376300,"Micron Technology, Inc.",MU
241.8800049000,2018-05-11,2261700,Adobe Inc.,ADBE
55.1899986300,2018-05-11,10885300,"Altria Group, Inc.",MO
80.1455001800,2018-05-11,45278000,"Amazon.com, Inc.",AMZN
11.9499998100,2018-05-11,43863700,"Advanced Micro Devices, Inc.",AMD
42.5999984700,2018-05-11,6066700,"American Airlines Group, Inc.",AAL
47.1474990800,2018-05-11,104848800,Apple Inc.,AAPL
24.3882179300,2018-05-11,36426285,AT&T Inc.,T
540.4299927000,2018-05-11,395700,"BlackRock, Inc.",BLK
132.8099976000,2018-05-11,4364200,Electronic Arts Inc.,EA
401.8900146000,2018-05-11,431900,"Equinix, Inc.",EQIX
11.1899995800,2018-05-11,19837700,Ford Motor Company,F
203.9199982000,2018-05-11,1296600,General Dynamics Corporation,GD
116.1299973000,2018-05-11,732100,Global Payments Inc.,GPN
242.9199982000,2018-05-11,1540100,"Goldman Sachs Group, Inc. (The)",GS
101.7799988000,2018-05-11,1948700,"HCA Healthcare, Inc.",HCA
92.4599990800,2018-05-11,704100,The Hershey Company,HSY
137.8011475000,2018-05-11,3214567,International Business Machines,IBM
113.8600006000,2018-05-11,10253000,JP Morgan Chase & Co.,JPM
51.8199996900,2018-05-11,27646400,"Micron Technology, Inc.",MU
241.1499939000,2018-05-10,1941400,Adobe Inc.,ADBE
56.0400009200,2018-05-10,4966000,"Altria Group, Inc.",MO
80.4540023800,2018-05-10,56350000,"Amazon.com, Inc.",AMZN
12.1300001100,2018-05-10,49744500,"Advanced Micro Devices, Inc.",AMD
42.0400009200,2018-05-10,7931600,"American Airlines Group, Inc.",AAL
47.5099983200,2018-05-10,111957200,Apple Inc.,AAPL
24.0785503400,2018-05-10,39600046,AT&T Inc.,T
536.2600098000,2018-05-10,527500,"BlackRock, Inc.",BLK
133.7599945000,2018-05-10,4610300,Electronic Arts Inc.,EA
398.6600037000,2018-05-10,390300,"Equinix, Inc.",EQIX
11.2100000400,2018-05-10,32023800,Ford Motor Company,F
201.6699982000,2018-05-10,1092400,General Dynamics Corporation,GD
116.0000000000,2018-05-10,780600,Global Payments Inc.,GPN
243.4400024000,2018-05-10,2599000,"Goldman Sachs Group, Inc. (The)",GS
101.4700012000,2018-05-10,1724700,"HCA Healthcare, Inc.",HCA
92.8899993900,2018-05-10,730000,The Hershey Company,HSY
137.8967438000,2018-05-10,3898024,International Business Machines,IBM
114.2900009000,2018-05-10,9159700,JP Morgan Chase & Co.,JPM
52.6599998500,2018-05-10,37146300,"Micron Technology, Inc.",MU
239.7400055000,2018-05-09,3091600,Adobe Inc.,ADBE
55.9199981700,2018-05-09,5983200,"Altria Group, Inc.",MO
80.4000015300,2018-05-09,72746000,"Amazon.com, Inc.",AMZN
11.9499998100,2018-05-09,49605700,"Advanced Micro Devices, Inc.",AMD
41.5000000000,2018-05-09,8273700,"American Airlines Group, Inc.",AAL
46.8400001500,2018-05-09,92844800,Apple Inc.,AAPL
23.7160110500,2018-05-09,49642586,AT&T Inc.,T
531.3499756000,2018-05-09,475200,"BlackRock, Inc.",BLK
131.0099945000,2018-05-09,7595100,Electronic Arts Inc.,EA
388.1700134000,2018-05-09,484000,"Equinix, Inc.",EQIX
11.0600004200,2018-05-09,43732000,Ford Motor Company,F
201.0500031000,2018-05-09,1755100,General Dynamics Corporation,GD
114.5999985000,2018-05-09,695200,Global Payments Inc.,GPN
241.7299957000,2018-05-09,2434000,"Goldman Sachs Group, Inc. (The)",GS
100.1200027000,2018-05-09,2273300,"HCA Healthcare, Inc.",HCA
92.6100006100,2018-05-09,903300,The Hershey Company,HSY
136.3384247000,2018-05-09,4389016,International Business Machines,IBM
113.4100037000,2018-05-09,11368100,JP Morgan Chase & Co.,JPM
51.0099983200,2018-05-09,36489100,"Micron Technology, Inc.",MU
234.5599976000,2018-05-08,2244600,Adobe Inc.,ADBE
55.2700004600,2018-05-08,7690400,"Altria Group, Inc.",MO
79.6194992100,2018-05-08,61358000,"Amazon.com, Inc.",AMZN
11.6099996600,2018-05-08,35218400,"Advanced Micro Devices, Inc.",AMD
43.0000000000,2018-05-08,7766600,"American Airlines Group, Inc.",AAL
46.5125007600,2018-05-08,113611200,Apple Inc.,AAPL
23.9425983400,2018-05-08,44372404,AT&T Inc.,T
519.9299927000,2018-05-08,634100,"BlackRock, Inc.",BLK
123.8899994000,2018-05-08,4446800,Electronic Arts Inc.,EA
388.3399963000,2018-05-08,978500,"Equinix, Inc.",EQIX
11.2700004600,2018-05-08,25754100,Ford Motor Company,F
199.6199951000,2018-05-08,2150200,General Dynamics Corporation,GD
113.9599991000,2018-05-08,1048800,Global Payments Inc.,GPN
237.0000000000,2018-05-08,3267000,"Goldman Sachs Group, Inc. (The)",GS
97.4000015300,2018-05-08,2081500,"HCA Healthcare, Inc.",HCA
92.1500015300,2018-05-08,1395400,The Hershey Company,HSY
136.7112885000,2018-05-08,5616079,International Business Machines,IBM
110.9899979000,2018-05-08,12543200,JP Morgan Chase & Co.,JPM
48.5699996900,2018-05-08,25205500,"Micron Technology, Inc.",MU
230.9900055000,2018-05-07,1808300,Adobe Inc.,ADBE
55.7099990800,2018-05-07,5298000,"Altria Group, Inc.",MO
80.0070037800,2018-05-07,76038000,"Amazon.com, Inc.",AMZN
11.5900001500,2018-05-07,54001700,"Advanced Micro Devices, Inc.",AMD
42.4399986300,2018-05-07,5331000,"American Airlines Group, Inc.",AAL
46.2900009200,2018-05-07,169805600,Apple Inc.,AAPL
24.1993961300,2018-05-07,34776581,AT&T Inc.,T
523.5999756000,2018-05-07,366600,"BlackRock, Inc.",BLK
123.9199982000,2018-05-07,3177800,Electronic Arts Inc.,EA
394.1600037000,2018-05-07,705400,"Equinix, Inc.",EQIX
11.3400001500,2018-05-07,27510300,Ford Motor Company,F
196.4499969000,2018-05-07,1281400,General Dynamics Corporation,GD
113.6500015000,2018-05-07,1457200,Global Payments Inc.,GPN
237.1999969000,2018-05-07,1979400,"Goldman Sachs Group, Inc. (The)",GS
97.6200027500,2018-05-07,1268400,"HCA Healthcare, Inc.",HCA
91.6600036600,2018-05-07,1270300,The Hershey Company,HSY
136.9216003000,2018-05-07,3825222,International Business Machines,IBM
109.3700027000,2018-05-07,9356700,JP Morgan Chase & Co.,JPM
48.4799995400,2018-05-07,33996900,"Micron Technology, Inc.",MU
228.5099945000,2018-05-04,1663700,Adobe Inc.,ADBE
56.2599983200,2018-05-04,6661300,"Altria Group, Inc.",MO
79.0475006100,2018-05-04,68872000,"Amazon.com, Inc.",AMZN
11.2799997300,2018-05-04,47884900,"Advanced Micro Devices, Inc.",AMD
42.8600006100,2018-05-04,5540900,"American Airlines Group, Inc.",AAL
45.9575004600,2018-05-04,224805200,Apple Inc.,AAPL
24.2749233200,2018-05-04,33814298,AT&T Inc.,T
520.4000244000,2018-05-04,601900,"BlackRock, Inc.",BLK
123.6399994000,2018-05-04,3909200,Electronic Arts Inc.,EA
403.8800049000,2018-05-04,548700,"Equinix, Inc.",EQIX
11.3599996600,2018-05-04,32043500,Ford Motor Company,F
195.0700073000,2018-05-04,1499400,General Dynamics Corporation,GD
112.8499985000,2018-05-04,1042700,Global Payments Inc.,GPN
234.9400024000,2018-05-04,2622300,"Goldman Sachs Group, Inc. (The)",GS
97.5500030500,2018-05-04,1506500,"HCA Healthcare, Inc.",HCA
91.7799987800,2018-05-04,1236200,The Hershey Company,HSY
137.5812683000,2018-05-04,4604701,International Business Machines,IBM
108.4300003000,2018-05-04,11967900,JP Morgan Chase & Co.,JPM
47.5800018300,2018-05-04,28632200,"Micron Technology, Inc.",MU
226.0500031000,2018-05-03,2507900,Adobe Inc.,ADBE
56.3600006100,2018-05-03,7291300,"Altria Group, Inc.",MO
78.6039962800,2018-05-03,85038000,"Amazon.com, Inc.",AMZN
10.9300003100,2018-05-03,33310600,"Advanced Micro Devices, Inc.",AMD
42.1100006100,2018-05-03,4700500,"American Airlines Group, Inc.",AAL
44.2224998500,2018-05-03,136272800,Apple Inc.,AAPL
24.1238670300,2018-05-03,53352169,AT&T Inc.,T
511.6700134000,2018-05-03,682500,"BlackRock, Inc.",BLK
120.1699982000,2018-05-03,11445500,Electronic Arts Inc.,EA
398.1300049000,2018-05-03,1441000,"Equinix, Inc.",EQIX
11.1999998100,2018-05-03,38907400,Ford Motor Company,F
195.0000000000,2018-05-03,2053800,General Dynamics Corporation,GD
113.3499985000,2018-05-03,1776800,Global Payments Inc.,GPN
233.4100037000,2018-05-03,4511400,"Goldman Sachs Group, Inc. (The)",GS
95.8399963400,2018-05-03,2281200,"HCA Healthcare, Inc.",HCA
89.6999969500,2018-05-03,1728400,The Hershey Company,HSY
135.7456970000,2018-05-03,5249456,International Business Machines,IBM
107.2399979000,2018-05-03,15379100,JP Morgan Chase & Co.,JPM
46.6199989300,2018-05-03,30489600,"Micron Technology, Inc.",MU
221.1000061000,2018-05-02,2202900,Adobe Inc.,ADBE
55.6899986300,2018-05-02,8519200,"Altria Group, Inc.",MO
